209942192 , -0.007568359 , 0.006591797 , 1.030518 , 0.1829268 , -0.2439024 , -0.7317073 , -35.28529 , -18.91892 , 99.3994
209954876 , -0.01269531 , 0.01025391 , 1.032959 , 0.1829268 , -0.4268293 , -0.7317073 , -35.43544 , -19.06907 , 99.54955
209967491 , -0.008056641 , -0.004638672 , 1.032715 , -0.06097561 , -0.1829268 , -0.4268293 , -32.13213 , -19.96997 , 99.3994
209980195 , -0.01147461 , 0.001708984 , 1.032715 , 0.304878 , -0.1829268 , -0.4268293 , -31.08108 , -18.91892 , 99.0991
209992845 , -0.0144043 , 0.005371094 , 1.029297 , -0.1219512 , -0.304878 , -0.4878049 , -33.18319 , -18.46847 , 99.6997
210005547 , -0.01464844 , 0.003662109 , 1.033691 , 0.0 , -0.4268293 , -0.4878049 , -32.58258 , -18.31832 , 99.24925
210018156 , -0.01367188 , 0.002929688 , 1.031738 , 0.1219512 , -0.4878049 , -0.5487805 , -32.28228 , -19.51952 , 98.4985
210030828 , -0.008056641 , 0.0002441406 , 1.033203 , 0.0 , -0.4268293 , -0.4268293 , -34.08408 , -19.51952 , 100.0
210043350 , -0.01293945 , 0.003417969 , 1.025635 , 0.2439024 , -0.4268293 , -0.7926829 , -32.43243 , -18.16817 , 98.64865
210056019 , -0.002929688 , 0.006347656 , 1.025879 , 0.2439024 , -0.6707317 , -0.6707317 , -33.78378 , -19.51952 , 99.24925
210068791 , -0.006103516 , 0.007568359 , 1.032715 , -0.1829268 , -0.304878 , -0.5487805 , -33.48348 , -20.42042 , 98.64865
210081446 , -0.01049805 , 0.004638672 , 1.033691 , -0.1219512 , -0.4268293 , -0.6097561 , -33.48348 , -19.96997 , 98.34835
210094101 , -0.01269531 , 0.006347656 , 1.030518 , 0.3658537 , -0.4878049 , -0.304878 , -32.88288 , -18.91892 , 100.1502
210106730 , -0.005126953 , 0.006103516 , 1.029541 , 0.06097561 , -0.5487805 , -0.6097561 , -32.28228 , -19.06907 , 99.54955
210119372 , -0.009033203 , 0.008056641 , 1.033691 , 0.304878 , -0.1219512 , -0.4268293 , -33.33334 , -18.31832 , 98.94895
210132086 , -0.01220703 , 0.001708984 , 1.030273 , 0.0 , -0.3658537 , -0.6707317 , -33.33334 , -18.31832 , 99.24925
210144615 , -0.01269531 , 0.0002441406 , 1.032471 , 0.304878 , -0.304878 , -0.4878049 , -32.43243 , -18.46847 , 100.1502
210157194 , -0.01269531 , 0.004150391 , 1.033691 , 0.1219512 , -0.1829268 , -0.5487805 , -33.18319 , -18.91892 , 99.3994
210169846 , -0.01171875 , 0.0002441406 , 1.028564 , 0.0 , -0.6097561 , -0.9756098 , -33.18319 , -19.21922 , 99.3994
210182454 , -0.01391602 , 0.005371094 , 1.032471 , 0.304878 , -0.304878 , -0.3658537 , -32.58258 , -18.01802 , 98.4985
210195054 , -0.01025391 , 0.006835938 , 1.030762 , -0.1829268 , -0.2439024 , -0.6707317 , -32.58258 , -18.31832 , 98.94895
210207711 , -0.01342773 , 0.001464844 , 1.031006 , 0.1219512 , -0.2439024 , -0.5487805 , -32.58258 , -19.06907 , 100.3003
210220280 , -0.009521484 , 0.00390625 , 1.035889 , 0.1219512 , -0.3658537 , -0.304878 , -34.23423 , -19.21922 , 99.0991
210232902 , -0.01000977 , 0.004638672 , 1.027832 , 0.0 , -0.2439024 , -0.5487805 , -32.13213 , -19.21922 , 98.64865
210245445 , -0.01220703 , -0.0004882813 , 1.029053 , 0.0 , -0.1219512 , -0.5487805 , -34.23423 , -18.46847 , 99.0991
210257966 , -0.01269531 , 0.001464844 , 1.035889 , -0.1219512 , -0.304878 , -0.4878049 , -32.88288 , -18.91892 , 99.0991
